"year" "month" "day" "f9013" "f9047" "f9013i" "f9047i" "hyear" "suma_q" "suma_vol" "accu_vol"
1985 9 8 6 0.6 6 0.6 1985 6.6 0.57024 733.4489088
1985 9 9 5.38 0.6 5.38 0.6 1985 5.98 0.516672 733.9655808
1985 9 10 9.9 0.6 9.9 0.6 1985 10.5 0.9072 734.8727808
1985 9 11 2.02 0.6 2.02 0.6 1985 2.62 0.226368 735.0991488
1985 9 12 2.46 0.6 2.46 0.6 1985 3.06 0.264384 735.3635328
1985 9 13 13.8 0.6 13.8 0.6 1985 14.4 1.24416 736.6076928
1985 9 14 2.46 0.6 2.46 0.6 1985 3.06 0.264384 736.8720768
1985 9 15 9.9 0.6 9.9 0.6 1985 10.5 0.9072 737.7792768
1985 9 16 2.46 0.6 2.46 0.6 1985 3.06 0.264384 738.0436608
1985 9 17 6.65 0.6 6.65 0.6 1985 7.25 0.6264 738.6700608
1985 9 18 6.65 0.6 6.65 0.6 1985 7.25 0.6264 739.2964608
1985 9 19 6.65 0.6 6.65 0.6 1985 7.25 0.6264 739.9228608
1985 9 20 7.95 0.6 7.95 0.6 1985 8.55 0.73872 740.6615808
1985 9 21 6.65 0.6 6.65 0.6 1985 7.25 0.6264 741.2879808
1985 9 22 4.76 0.6 4.76 0.6 1985 5.36 0.463104 741.7510848
1985 9 23 2.9 0.6 2.9 0.6 1985 3.5 0.3024 742.0534848
1985 9 24 5.38 0.6 5.38 0.6 1985 5.98 0.516672 742.5701568
1985 9 25 7.3 0.6 7.3 0.6 1985 7.9 0.68256 743.2527168
1985 9 26 7.3 0.6 7.3 0.6 1985 7.9 0.68256 743.9352768
1985 9 27 6 0.6 6 0.6 1985 6.6 0.57024 744.5055168
1985 9 28 6.65 0.6 6.65 0.6 1985 7.25 0.6264 745.1319168
1985 9 29 4.76 0.6 4.76 0.6 1985 5.36 0.463104 745.5950208
1985 9 30 2.9 0.6 2.9 0.6 1985 3.5 0.3024 745.8974208
1985 10 1 6 0.6 6 0.6 1986 6.6 0.57024 0.57024
1985 10 2 7.3 0.55 7.3 0.55 1986 7.85 0.67824 1.24848
1985 10 3 7.3 0.55 7.3 0.55 1986 7.85 0.67824 1.92672
1985 10 4 8.6 0.55 8.6 0.55 1986 9.15 0.79056 2.71728
1985 10 5 6 0.6 6 0.6 1986 6.6 0.57024 3.28752
1985 10 6 4.76 0.6 4.76 0.6 1986 5.36 0.463104 3.750624
1985 10 7 3.52 0.69 3.52 0.69 1986 4.21 0.363744 4.114368
1985 10 8 6.65 0.6 6.65 0.6 1986 7.25 0.6264 4.740768
1985 10 9 6.65 0.6 6.65 0.6 1986 7.25 0.6264 5.367168
1985 10 10 6.65 0.6 6.65 0.6 1986 7.25 0.6264 5.993568
1985 10 11 7.95 0.6 7.95 0.6 1986 8.55 0.73872 6.732288
1985 10 12 6 0.6 6 0.6 1986 6.6 0.57024 7.302528
1985 10 13 2.46 0.6 2.46 0.6 1986 3.06 0.264384 7.566912
1985 10 14 2.9 0.6 2.9 0.6 1986 3.5 0.3024 7.869312
1985 10 15 7.3 0.6 7.3 0.6 1986 7.9 0.68256 8.551872
1985 10 16 6.65 0.6 6.65 0.6 1986 7.25 0.6264 9.178272
1985 10 17 6.65 0.6 6.65 0.6 1986 7.25 0.6264 9.804672
1985 10 18 6.65 0.6 6.65 0.6 1986 7.25 0.6264 10.431072
1985 10 19 6 0.6 6 0.6 1986 6.6 0.57024 11.001312
1985 10 20 2.02 0.6 2.02 0.6 1986 2.62 0.226368 11.22768
1985 10 21 5.38 0.6 5.38 0.6 1986 5.98 0.516672 11.744352
1985 10 22 6.65 0.6 6.65 0.6 1986 7.25 0.6264 12.370752
1985 10 23 6 0.6 6 0.6 1986 6.6 0.57024 12.940992
1985 10 24 7.95 0.78 7.95 0.78 1986 8.73 0.754272 13.695264
1985 10 25 13.8 1.23 13.8 1.23 1986 15.03 1.298592 14.993856
1985 10 26 18.35 1.32 18.35 1.32 1986 19.67 1.699488 16.693344
1985 10 27 5.38 1.14 5.38 1.14 1986 6.52 0.563328 17.256672
1985 10 28 5.38 0.96 5.38 0.96 1986 6.34 0.547776 17.804448
1985 10 29 6.65 0.87 6.65 0.87 1986 7.52 0.649728 18.454176
1985 10 30 5.38 0.87 5.38 0.87 1986 6.25 0.54 18.994176
1985 10 31 6.65 0.78 6.65 0.78 1986 7.43 0.641952 19.636128
1985 11 1 7.3 0.78 7.3 0.78 1986 8.08 0.698112 20.33424
1985 11 2 2.9 0.78 2.9 0.78 1986 3.68 0.317952 20.652192
1985 11 3 6.65 0.78 6.65 0.78 1986 7.43 0.641952 21.294144
1985 11 4 2.46 0.78 2.46 0.78 1986 3.24 0.279936 21.57408
1985 11 5 7.95 0.87 7.95 0.87 1986 8.82 0.762048 22.336128
1985 11 6 8.6 0.87 8.6 0.87 1986 9.47 0.818208 23.154336
1985 11 7 10.55 0.96 10.55 0.96 1986 11.51 0.994464 24.1488
1985 11 8 25.03 0.96 25.03 0.96 1986 25.99 2.245536 26.394336
1985 11 9 12.5 0.96 12.5 0.96 1986 13.46 1.162944 27.55728
1985 11 10 3.52 0.96 3.52 0.96 1986 4.48 0.387072 27.944352
1985 11 11 6.65 0.96 6.65 0.96 1986 7.61 0.657504 28.601856
1985 11 12 49.37 9.94 49.37 9.94 1986 59.31 5.124384 33.72624
1985 11 13 42.04 6.615 42.04 6.615 1986 48.655 4.203792 37.930032
1985 11 14 22.35 3.31 22.35 3.31 1986 25.66 2.217024 40.147056
1985 11 15 11.85 2.28 11.85 2.28 1986 14.13 1.220832 41.367888
1985 11 16 9.9 1.89 9.9 1.89 1986 11.79 1.018656 42.386544
1985 11 17 7.95 1.63 7.95 1.63 1986 9.58 0.827712 43.214256
1985 11 18 2.46 1.5 2.46 1.5 1986 3.96 0.342144 43.5564
1985 11 19 15.75 1.32 15.75 1.32 1986 17.07 1.474848 45.031248
1985 11 20 6 1.23 6 1.23 1986 7.23 0.624672 45.65592
1985 11 21 7.95 1.14 7.95 1.14 1986 9.09 0.785376 46.441296
1985 11 22 7.3 1.14 7.3 1.14 1986 8.44 0.729216 47.170512
1985 11 23 3.52 1.14 3.52 1.14 1986 4.66 0.402624 47.573136
1985 11 24 1.58 1.14 1.58 1.14 1986 2.72 0.235008 47.808144
1985 11 25 4.76 1.14 4.76 1.14 1986 5.9 0.50976 48.317904
1985 11 26 7.3 1.14 7.3 1.14 1986 8.44 0.729216 49.04712
1985 11 27 7.3 1.14 7.3 1.14 1986 8.44 0.729216 49.776336
1985 11 28 7.3 1.14 7.3 1.14 1986 8.44 0.729216 50.505552
1985 11 29 5.38 1.14 5.38 1.14 1986 6.52 0.563328 51.06888
1985 11 30 6 0.96 6 0.96 1986 6.96 0.601344 51.670224
1985 12 1 1.58 0.96 1.58 0.96 1986 2.54 0.219456 51.88968
1985 12 2 1.58 0.96 1.58 0.96 1986 2.54 0.219456 52.109136
1985 12 3 4.14 0.96 4.14 0.96 1986 5.1 0.44064 52.549776
1985 12 4 5.38 0.96 5.38 0.96 1986 6.34 0.547776 53.097552
1985 12 5 5.38 0.96 5.38 0.96 1986 6.34 0.547776 53.645328
1985 12 6 9.9 0.96 9.9 0.96 1986 10.86 0.938304 54.583632
1985 12 7 3.52 0.96 3.52 0.96 1986 4.48 0.387072 54.970704
1985 12 8 1.58 1.05 1.58 1.05 1986 2.63 0.227232 55.197936
1985 12 9 7.3 1.63 7.3 1.63 1986 8.93 0.771552 55.969488
1985 12 10 4.14 1.32 4.14 1.32 1986 5.46 0.471744 56.441232
1985 12 11 6 1.23 6 1.23 1986 7.23 0.624672 57.065904
1985 12 12 6 1.14 6 1.14 1986 7.14 0.616896 57.6828
1985 12 13 5.38 1.14 5.38 1.14 1986 6.52 0.563328 58.246128
1985 12 14 5.38 1.05 5.38 1.05 1986 6.43 0.555552 58.80168
1985 12 15 1.58 1.05 1.58 1.05 1986 2.63 0.227232 59.028912
1985 12 16 1.58 1.05 1.58 1.05 1986 2.63 0.227232 59.256144
1985 12 17 4.76 1.05 4.76 1.05 1986 5.81 0.501984 59.758128
1985 12 18 4.76 1.05 4.76 1.05 1986 5.81 0.501984 60.260112
1985 12 19 4.76 1.05 4.76 1.05 1986 5.81 0.501984 60.762096
1985 12 20 7.3 1.05 7.3 1.05 1986 8.35 0.72144 61.483536
1985 12 21 4.76 0.96 4.76 0.96 1986 5.72 0.494208 61.977744
1985 12 22 1.58 0.96 1.58 0.96 1986 2.54 0.219456 62.1972
1985 12 23 2.46 1.05 2.46 1.05 1986 3.51 0.303264 62.500464
1985 12 24 7.3 1.05 7.3 1.05 1986 8.35 0.72144 63.221904
1985 12 25 10.55 1.63 10.55 1.63 1986 12.18 1.052352 64.274256
1985 12 26 9.9 3.82 9.9 3.82 1986 13.72 1.185408 65.459664
1985 12 27 10.55 2.54 10.55 2.54 1986 13.09 1.130976 66.59064
1985 12 28 23.02 4.5 23.02 4.5 1986 27.52 2.377728 68.968368
1985 12 29 23.02 9.94 23.02 9.94 1986 32.96 2.847744 71.816112
1985 12 30 15.1 7.468 15.1 7.468 1986 22.568 1.9498752 73.7659872
1985 12 31 13.8 5.44 13.8 5.44 1986 19.24 1.662336 75.4283232
1986 1 1 9.9 3.99 9.9 3.99 1986 13.89 1.200096 76.6284192
1986 1 2 8.6 3.82 8.6 3.82 1986 12.42 1.073088 77.7015072
1986 1 3 14.45 3.82 14.45 3.82 1986 18.27 1.578528 79.2800352
1986 1 4 9.9 3.14 9.9 3.14 1986 13.04 1.126656 80.4066912
1986 1 5 5.38 2.67 5.38 2.67 1986 8.05 0.69552 81.1022112
1986 1 6 4.76 2.67 4.76 2.67 1986 7.43 0.641952 81.7441632
1986 1 7 6 2.41 6 2.41 1986 8.41 0.726624 82.4707872
1986 1 8 9.9 2.41 9.9 2.41 1986 12.31 1.063584 83.5343712
1986 1 9 9.9 2.15 9.9 2.15 1986 12.05 1.04112 84.5754912
1986 1 10 9.25 2.02 9.25 2.02 1986 11.27 0.973728 85.5492192
1986 1 11 6.65 2.02 6.65 2.02 1986 8.67 0.749088 86.2983072
1986 1 12 4.14 2.02 4.14 2.02 1986 6.16 0.532224 86.8305312
1986 1 13 7.3 2.02 7.3 2.02 1986 9.32 0.805248 87.6357792
1986 1 14 11.85 2.02 11.85 2.02 1986 13.87 1.198368 88.8341472
1986 1 15 11.85 2.02 11.85 2.02 1986 13.87 1.198368 90.0325152
1986 1 16 11.2 2.02 11.2 2.02 1986 13.22 1.142208 91.1747232
1986 1 17 12.5 1.89 12.5 1.89 1986 14.39 1.243296 92.4180192
1986 1 18 4.14 1.76 4.14 1.76 1986 5.9 0.50976 92.9277792
1986 1 19 5.38 1.63 5.38 1.63 1986 7.01 0.605664 93.5334432
1986 1 20 3.52 1.63 3.52 1.63 1986 5.15 0.44496 93.9784032
1986 1 21 3.52 1.63 3.52 1.63 1986 5.15 0.44496 94.4233632
1986 1 22 3.52 1.63 3.52 1.63 1986 5.15 0.44496 94.8683232
1986 1 23 2.9 1.5 2.9 1.5 1986 4.4 0.38016 95.2484832
1986 1 24 2.9 1.5 2.9 1.5 1986 4.4 0.38016 95.6286432
1986 1 25 2.46 1.5 2.46 1.5 1986 3.96 0.342144 95.9707872
1986 1 26 2.46 1.41 2.46 1.41 1986 3.87 0.334368 96.3051552
1986 1 27 2.46 1.41 2.46 1.41 1986 3.87 0.334368 96.6395232
1986 1 28 5.38 1.41 5.38 1.41 1986 6.79 0.586656 97.2261792
1986 1 29 8.6 1.63 8.6 1.63 1986 10.23 0.883872 98.1100512
1986 1 30 11.85 1.5 11.85 1.5 1986 13.35 1.15344 99.2634912
1986 1 31 8.6 1.41 8.6 1.41 1986 10.01 0.864864 100.1283552
1986 2 1 3.52 1.32 3.52 1.32 1986 4.84 0.418176 100.5465312
1986 2 2 2.46 1.32 2.46 1.32 1986 3.78 0.326592 100.8731232
1986 2 3 6 1.5 6 1.5 1986 7.5 0.648 101.5211232
1986 2 4 6 1.5 6 1.5 1986 7.5 0.648 102.1691232
1986 2 5 7.95 1.41 7.95 1.41 1986 9.36 0.808704 102.9778272
1986 2 6 9.25 1.41 9.25 1.41 1986 10.66 0.921024 103.8988512
1986 2 7 6 1.41 6 1.41 1986 7.41 0.640224 104.5390752
1986 2 8 5.38 1.41 5.38 1.41 1986 6.79 0.586656 105.1257312
1986 2 9 2.46 1.32 2.46 1.32 1986 3.78 0.326592 105.4523232
1986 2 10 2.9 1.23 2.9 1.23 1986 4.13 0.356832 105.8091552
1986 2 11 5.38 1.23 5.38 1.23 1986 6.61 0.571104 106.3802592
1986 2 12 5.38 1.23 5.38 1.23 1986 6.61 0.571104 106.9513632
1986 2 13 5.38 1.23 5.38 1.23 1986 6.61 0.571104 107.5224672
1986 2 14 5.38 1.32 5.38 1.32 1986 6.7 0.57888 108.1013472
1986 2 15 6 1.32 6 1.32 1986 7.32 0.632448 108.7337952
1986 2 16 2.46 1.32 2.46 1.32 1986 3.78 0.326592 109.0603872
1986 2 17 9.25 2.28 9.25 2.28 1986 11.53 0.996192 110.0565792
1986 2 18 13.15 3.48 13.15 3.48 1986 16.63 1.436832 111.4934112
1986 2 19 12.5 3.65 12.5 3.65 1986 16.15 1.39536 112.8887712
1986 2 20 12.5 2.8 12.5 2.8 1986 15.3 1.32192 114.2106912
1986 2 21 11.2 2.8 11.2 2.8 1986 14 1.2096 115.4202912
1986 2 22 10.55 2.97 10.55 2.97 1986 13.52 1.168128 116.5884192
1986 2 23 9.9 3.99 9.9 3.99 1986 13.89 1.200096 117.7885152
1986 2 24 13.15 4.97 13.15 4.97 1986 18.12 1.565568 119.3540832
1986 2 25 13.15 4.5 13.15 4.5 1986 17.65 1.52496 120.8790432
1986 2 26 14.45 4.5 14.45 4.5 1986 18.95 1.63728 122.5163232
1986 2 27 12.5 4.16 12.5 4.16 1986 16.66 1.439424 123.9557472
1986 2 28 11.2 3.99 11.2 3.99 1986 15.19 1.312416 125.2681632
1986 3 1 7.95 4.33 7.95 4.33 1986 12.28 1.060992 126.3291552
1986 3 2 9.9 4.5 9.9 4.5 1986 14.4 1.24416 127.5733152
1986 3 3 11.85 5.205 11.85 5.205 1986 17.055 1.473552 129.0468672
1986 3 4 11.85 5.205 11.85 5.205 1986 17.055 1.473552 130.5204192
1986 3 5 14.45 4.97 14.45 4.97 1986 19.42 1.677888 132.1983072
1986 3 6 16.4 4.735 16.4 4.735 1986 21.135 1.826064 134.0243712
1986 3 7 15.75 4.5 15.75 4.5 1986 20.25 1.7496 135.7739712
1986 3 8 15.75 3.99 15.75 3.99 1986 19.74 1.705536 137.4795072
1986 3 9 13.15 3.65 13.15 3.65 1986 16.8 1.45152 138.9310272
1986 3 10 11.85 3.48 11.85 3.48 1986 15.33 1.324512 140.2555392
1986 3 11 10.55 3.14 10.55 3.14 1986 13.69 1.182816 141.4383552
1986 3 12 11.85 2.8 11.85 2.8 1986 14.65 1.26576 142.7041152
1986 3 13 11.85 3.14 11.85 3.14 1986 14.99 1.295136 143.9992512
1986 3 14 13.8 3.48 13.8 3.48 1986 17.28 1.492992 145.4922432
1986 3 15 8.6 2.97 8.6 2.97 1986 11.57 0.999648 146.4918912
1986 3 16 6.65 2.8 6.65 2.8 1986 9.45 0.81648 147.3083712
1986 3 17 8.6 2.8 8.6 2.8 1986 11.4 0.98496 148.2933312
1986 3 18 9.25 2.8 9.25 2.8 1986 12.05 1.04112 149.3344512
1986 3 19 11.85 2.67 11.85 2.67 1986 14.52 1.254528 150.5889792
1986 3 20 14.45 2.8 14.45 2.8 1986 17.25 1.4904 152.0793792
1986 3 21 11.2 2.67 11.2 2.67 1986 13.87 1.198368 153.2777472
1986 3 22 9.25 2.54 9.25 2.54 1986 11.79 1.018656 154.2964032
1986 3 23 6 2.54 6 2.54 1986 8.54 0.737856 155.0342592
1986 3 24 11.85 2.67 11.85 2.67 1986 14.52 1.254528 156.2887872
1986 3 25 19.67 2.97 19.67 2.97 1986 22.64 1.956096 158.2448832
1986 3 26 17.7 2.97 17.7 2.97 1986 20.67 1.785888 160.0307712
1986 3 27 10.55 2.67 10.55 2.67 1986 13.22 1.142208 161.1729792
1986 3 28 8.6 2.54 8.6 2.54 1986 11.14 0.962496 162.1354752
1986 3 29 9.25 2.67 9.25 2.67 1986 11.92 1.029888 163.1653632
1986 3 30 6 2.54 6 2.54 1986 8.54 0.737856 163.9032192
1986 3 31 5.38 2.54 5.38 2.54 1986 7.92 0.684288 164.5875072
1986 4 1 6 2.54 6 2.54 1986 8.54 0.737856 165.3253632
1986 4 2 7.95 2.67 7.95 2.67 1986 10.62 0.917568 166.2429312
1986 4 3 10.55 3.31 10.55 3.31 1986 13.86 1.197504 167.4404352
1986 4 4 11.2 3.31 11.2 3.31 1986 14.51 1.253664 168.6940992
1986 4 5 10.55 3.14 10.55 3.14 1986 13.69 1.182816 169.8769152
1986 4 6 25.03 9.322 25.03 9.322 1986 34.352 2.9680128 172.844928
1986 4 7 55.915 25.225 55.915 25.225 1986 81.14 7.010496 179.855424
1986 4 8 39.7 16.19 39.7 16.19 1986 55.89 4.828896 184.68432
1986 4 9 30.46 12.948 30.46 12.948 1986 43.408 3.7504512 188.4347712
1986 4 10 22.35 10.316 22.35 10.316 1986 32.666 2.8223424 191.2571136
1986 4 11 23.02 10.316 23.02 10.316 1986 33.336 2.8802304 194.137344
1986 4 12 18.35 11.444 18.35 11.444 1986 29.794 2.5742016 196.7115456
1986 4 13 15.75 10.316 15.75 10.316 1986 26.066 2.2521024 198.963648
1986 4 14 19 9.631 19 9.631 1986 28.631 2.4737184 201.4373664
1986 4 15 20.34 9.013 20.34 9.013 1986 29.353 2.5360992 203.9734656
1986 4 16 18.35 8.704 18.35 8.704 1986 27.054 2.3374656 206.3109312
1986 4 17 20.34 8.704 20.34 8.704 1986 29.044 2.5094016 208.8203328
1986 4 18 20.34 9.013 20.34 9.013 1986 29.353 2.5360992 211.356432
1986 4 19 16.4 8.086 16.4 8.086 1986 24.486 2.1155904 213.4720224
1986 4 20 11.2 7.159 11.2 7.159 1986 18.359 1.5862176 215.05824
1986 4 21 15.1 7.159 15.1 7.159 1986 22.259 1.9231776 216.9814176
1986 4 22 33.94 13.7 33.94 13.7 1986 47.64 4.116096 221.0975136
1986 4 23 36.82 12.572 36.82 12.572 1986 49.392 4.2674688 225.3649824
1986 4 24 29.78 10.316 29.78 10.316 1986 40.096 3.4642944 228.8292768
1986 4 25 31.14 13.7 31.14 13.7 1986 44.84 3.874176 232.7034528
1986 4 26 37.54 17.435 37.54 17.435 1986 54.975 4.74984 237.4532928
1986 4 27 27.74 16.19 27.74 16.19 1986 43.93 3.795552 241.2488448
1986 4 28 29.1 13.7 29.1 13.7 1986 42.8 3.69792 244.9467648
1986 4 29 29.78 12.196 29.78 12.196 1986 41.976 3.6267264 248.5734912
1986 4 30 27.74 10.692 27.74 10.692 1986 38.432 3.3205248 251.894016
1986 5 1 19.67 10.316 19.67 10.316 1986 29.986 2.5907904 254.4848064
1986 5 2 16.4 10.316 16.4 10.316 1986 26.716 2.3082624 256.7930688
1986 5 3 42.04 11.82 42.04 11.82 1986 53.86 4.653504 261.4465728
1986 5 4 37.54 11.068 37.54 11.068 1986 48.608 4.1997312 265.646304
1986 5 5 26.38 9.322 26.38 9.322 1986 35.702 3.0846528 268.7309568
1986 5 6 36.82 9.013 36.82 9.013 1986 45.833 3.9599712 272.690928
1986 5 7 36.1 9.322 36.1 9.322 1986 45.422 3.9244608 276.6153888
1986 5 8 42.82 8.704 42.82 8.704 1986 51.524 4.4516736 281.0670624
1986 5 9 38.26 8.395 38.26 8.395 1986 46.655 4.030992 285.0980544
1986 5 10 33.94 8.704 33.94 8.704 1986 42.644 3.6844416 288.782496
1986 5 11 38.98 9.013 38.98 9.013 1986 47.993 4.1465952 292.9290912
1986 5 12 49.37 9.322 49.37 9.322 1986 58.692 5.0709888 298.00008
1986 5 13 54.98 9.322 54.98 9.322 1986 64.302 5.5556928 303.5557728
1986 5 14 65.265 9.013 65.265 9.013 1986 74.278 6.4176192 309.973392
1986 5 15 60.59 8.704 60.59 8.704 1986 69.294 5.9870016 315.9603936
1986 5 16 59.655 8.704 59.655 8.704 1986 68.359 5.9062176 321.8666112
1986 5 17 17.05 7.468 17.05 7.468 1986 24.518 2.1183552 323.9849664
1986 5 18 19.67 8.086 19.67 8.086 1986 27.756 2.3981184 326.3830848
1986 5 19 25.03 7.777 25.03 7.777 1986 32.807 2.8345248 329.2176096
1986 5 20 23.69 6.615 23.69 6.615 1986 30.305 2.618352 331.8359616
1986 5 21 23.69 6.145 23.69 6.145 1986 29.835 2.577744 334.4137056
1986 5 22 22.35 6.145 22.35 6.145 1986 28.495 2.461968 336.8756736
1986 5 23 21.68 5.44 21.68 5.44 1986 27.12 2.343168 339.2188416
1986 5 24 21.68 5.205 21.68 5.205 1986 26.885 2.322864 341.5417056
1986 5 25 20.34 4.735 20.34 4.735 1986 25.075 2.16648 343.7081856
1986 5 26 19 4.735 19 4.735 1986 23.735 2.050704 345.7588896
1986 5 27 21.01 5.44 21.01 5.44 1986 26.45 2.28528 348.0441696
1986 5 28 20.34 5.205 20.34 5.205 1986 25.545 2.207088 350.2512576
1986 5 29 18.35 5.91 18.35 5.91 1986 24.26 2.096064 352.3473216
1986 5 30 14.45 4.97 14.45 4.97 1986 19.42 1.677888 354.0252096
1986 5 31 45.94 3.99 45.94 3.99 1986 49.93 4.313952 358.3391616
1986 6 1 36.82 3.82 36.82 3.82 1986 40.64 3.511296 361.8504576
1986 6 2 36.82 3.31 36.82 3.31 1986 40.13 3.467232 365.3176896
1986 6 3 35.38 2.97 35.38 2.97 1986 38.35 3.31344 368.6311296
1986 6 4 37.54 2.8 37.54 2.8 1986 40.34 3.485376 372.1165056
1986 6 5 41.26 2.67 41.26 2.67 1986 43.93 3.795552 375.9120576
1986 6 6 41.26 2.67 41.26 2.67 1986 43.93 3.795552 379.7076096
1986 6 7 41.26 2.54 41.26 2.54 1986 43.8 3.78432 383.4919296
1986 6 8 41.26 2.41 41.26 2.41 1986 43.67 3.773088 387.2650176
1986 6 9 35.38 2.28 35.38 2.28 1986 37.66 3.253824 390.5188416
1986 6 10 20.34 2.15 20.34 2.15 1986 22.49 1.943136 392.4619776
1986 6 11 31.82 2.02 31.82 2.02 1986 33.84 2.923776 395.3857536
1986 6 12 31.82 2.02 31.82 2.02 1986 33.84 2.923776 398.3095296
1986 6 13 31.82 1.89 31.82 1.89 1986 33.71 2.912544 401.2220736
1986 6 14 33.22 1.76 33.22 1.76 1986 34.98 3.022272 404.2443456
1986 6 15 26.38 1.76 26.38 1.76 1986 28.14 2.431296 406.6756416
1986 6 16 31.82 2.28 31.82 2.28 1986 34.1 2.94624 409.6218816
1986 6 17 37.54 2.54 37.54 2.54 1986 40.08 3.462912 413.0847936
1986 6 18 33.22 2.28 33.22 2.28 1986 35.5 3.0672 416.1519936
1986 6 19 36.82 6.38 36.82 6.38 1986 43.2 3.73248 419.8844736
1986 6 20 42.82 7.468 42.82 7.468 1986 50.288 4.3448832 424.2293568
1986 6 21 39.7 4.735 39.7 4.735 1986 44.435 3.839184 428.0685408
1986 6 22 42.82 4.97 42.82 4.97 1986 47.79 4.129056 432.1975968
1986 6 23 38.98 3.99 38.98 3.99 1986 42.97 3.712608 435.9102048
1986 6 24 36.82 3.14 36.82 3.14 1986 39.96 3.452544 439.3627488
1986 6 25 36.82 2.67 36.82 2.67 1986 39.49 3.411936 442.7746848
1986 6 26 35.38 2.28 35.38 2.28 1986 37.66 3.253824 446.0285088
1986 6 27 35.38 2.15 35.38 2.15 1986 37.53 3.242592 449.2711008
1986 6 28 34.66 2.02 34.66 2.02 1986 36.68 3.169152 452.4402528
1986 6 29 20.34 1.76 20.34 1.76 1986 22.1 1.90944 454.3496928
1986 6 30 17.05 1.63 17.05 1.63 1986 18.68 1.613952 455.9636448
1986 7 1 29.1 1.5 29.1 1.5 1986 30.6 2.64384 458.6074848
1986 7 2 17.05 1.5 17.05 1.5 1986 18.55 1.60272 460.2102048
1986 7 3 26.38 1.41 26.38 1.41 1986 27.79 2.401056 462.6112608
1986 7 4 30.46 1.41 30.46 1.41 1986 31.87 2.753568 465.3648288
1986 7 5 23.02 1.32 23.02 1.32 1986 24.34 2.102976 467.4678048
1986 7 6 17.05 1.23 17.05 1.23 1986 18.28 1.579392 469.0471968
1986 7 7 14.45 1.23 14.45 1.23 1986 15.68 1.354752 470.4019488
1986 7 8 18.35 1.14 18.35 1.14 1986 19.49 1.683936 472.0858848
1986 7 9 18.35 1.14 18.35 1.14 1986 19.49 1.683936 473.7698208
1986 7 10 15.1 1.14 15.1 1.14 1986 16.24 1.403136 475.1729568
1986 7 11 15.1 1.05 15.1 1.05 1986 16.15 1.39536 476.5683168
1986 7 12 19.67 1.5 19.67 1.5 1986 21.17 1.829088 478.3974048
1986 7 13 19 1.89 19 1.89 1986 20.89 1.804896 480.2023008
1986 7 14 18.35 1.32 18.35 1.32 1986 19.67 1.699488 481.9017888
1986 7 15 16.4 1.14 16.4 1.14 1986 17.54 1.515456 483.4172448
1986 7 16 14.45 1.05 14.45 1.05 1986 15.5 1.3392 484.7564448
1986 7 17 18.35 0.96 18.35 0.96 1986 19.31 1.668384 486.4248288
1986 7 18 19 0.96 19 0.96 1986 19.96 1.724544 488.1493728
1986 7 19 16.4 0.96 16.4 0.96 1986 17.36 1.499904 489.6492768
1986 7 20 6 0.87 6 0.87 1986 6.87 0.593568 490.2428448
1986 7 21 4.14 0.87 4.14 0.87 1986 5.01 0.432864 490.6757088
1986 7 22 10.55 0.78 10.55 0.78 1986 11.33 0.978912 491.6546208
1986 7 23 16.4 0.78 16.4 0.78 1986 17.18 1.484352 493.1389728
1986 7 24 15.75 0.78 15.75 0.78 1986 16.53 1.428192 494.5671648
1986 7 25 9.9 0.78 9.9 0.78 1986 10.68 0.922752 495.4899168
1986 7 26 4.14 0.87 4.14 0.87 1986 5.01 0.432864 495.9227808
1986 7 27 2.02 0.87 2.02 0.87 1986 2.89 0.249696 496.1724768
1986 7 28 4.14 0.87 4.14 0.87 1986 5.01 0.432864 496.6053408
1986 7 29 4.14 0.78 4.14 0.78 1986 4.92 0.425088 497.0304288
1986 7 30 9.25 0.78 9.25 0.78 1986 10.03 0.866592 497.8970208
1986 7 31 11.2 0.69 11.2 0.69 1986 11.89 1.027296 498.9243168
1986 8 1 13.8 0.69 13.8 0.69 1986 14.49 1.251936 500.1762528
1986 8 2 5.38 0.6 5.38 0.6 1986 5.98 0.516672 500.6929248
1986 8 3 0.7 0.6 0.7 0.6 1986 1.3 0.11232 500.8052448
1986 8 4 3.52 0.69 3.52 0.69 1986 4.21 0.363744 501.1689888
1986 8 5 9.25 0.69 9.25 0.69 1986 9.94 0.858816 502.0278048
1986 8 6 11.2 0.6 11.2 0.6 1986 11.8 1.01952 503.0473248
1986 8 7 7.95 0.6 7.95 0.6 1986 8.55 0.73872 503.7860448
1986 8 8 13.15 0.6 13.15 0.6 1986 13.75 1.188 504.9740448
1986 8 9 8.6 0.6 8.6 0.6 1986 9.2 0.79488 505.7689248
1986 8 10 0.583 0.6 0.583 0.6 1986 1.183 0.1022112 505.871136
1986 8 11 13.15 0.6 13.15 0.6 1986 13.75 1.188 507.059136
1986 8 12 22.35 2.97 22.35 2.97 1986 25.32 2.187648 509.246784
1986 8 13 16.4 1.32 16.4 1.32 1986 17.72 1.531008 510.777792
1986 8 14 18.35 1.05 18.35 1.05 1986 19.4 1.67616 512.453952
1986 8 15 9.25 0.87 9.25 0.87 1986 10.12 0.874368 513.32832
1986 8 16 1.58 0.87 1.58 0.87 1986 2.45 0.21168 513.54
1986 8 17 1.58 0.87 1.58 0.87 1986 2.45 0.21168 513.75168
